week,executive,mean_score,n
2025-02-18,furlani,-0.348049758788969,58
2025-02-18,gazidis,0.4497942300513387,2
2025-02-18,ibrahimovic,-0.2945256463955507,186
2025-02-18,maldini,-0.28522777198901716,212
2025-02-18,massara,0.02383477935059504,11
2025-02-18,moncada,-0.45611456013284624,76
2025-02-25,cardinale,-0.42413261992934226,319
2025-02-25,furlani,-0.4012190029894094,142
2025-02-25,gazidis,-0.07382033909123172,17
2025-02-25,ibrahimovic,-0.38193333873462826,179
2025-02-25,maldini,-0.20523065315423802,338
2025-02-25,massara,-0.2284088211410956,37
2025-02-25,moncada,-0.33628171143573127,96
2025-03-04,cardinale,-0.3167212226177177,206
2025-03-04,furlani,-0.31098756613720935,205
2025-03-04,gazidis,0.1418918284720608,7
2025-03-04,ibrahimovic,-0.33936717068485006,131
2025-03-04,maldini,-0.2656436364381008,204
2025-03-04,massara,-0.07150976676852085,26
2025-03-04,moncada,-0.3312739355242229,80
2025-03-11,cardinale,-0.3317434295346226,71
2025-03-11,furlani,-0.35004222438510624,64
2025-03-11,gazidis,0.034189613768830895,4
2025-03-11,ibrahimovic,-0.20373610970758213,48
2025-03-11,maldini,-0.18851936897566623,69
2025-03-11,massara,-0.1057792030624114,8
2025-03-11,moncada,-0.2577741718836478,40
2025-03-18,cardinale,-0.2429437393399134,73
2025-03-18,furlani,-0.3568998706083925,62
2025-03-18,gazidis,0.1304336123700653,7
2025-03-18,ibrahimovic,-0.12704812572337687,33
2025-03-18,maldini,-0.27607518957183974,77
2025-03-18,massara,0.03811986354412511,8
2025-03-18,moncada,-0.08981353701092303,20
2025-03-25,cardinale,-0.3906137539948128,98
2025-03-25,furlani,-0.24768444672337778,63
2025-03-25,gazidis,0.2503777649253607,2
2025-03-25,ibrahimovic,-0.21417682457884604,55
2025-03-25,maldini,-0.20548176711114743,81
2025-03-25,massara,-0.46806936445645986,10
2025-03-25,moncada,-0.1868306262241233,21
2025-04-01,cardinale,-0.2791050063058113,30
2025-04-01,furlani,-0.3052818669958095,68
2025-04-01,ibrahimovic,-0.11307621309242677,48
2025-04-01,maldini,-0.21744962526729913,99
2025-04-01,massara,-0.05864826496690512,8
2025-04-01,moncada,-0.23814329505910645,37
2025-04-08,cardinale,-0.29050357846565367,42
2025-04-08,furlani,-0.4711663227376809,63
2025-04-08,gazidis,0.021280518422524135,3
2025-04-08,ibrahimovic,-0.23345869629142377,52
2025-04-08,maldini,-0.1835331959106649,39
2025-04-08,massara,-0.46185510760794085,3
2025-04-08,moncada,-0.3679096846515313,25
2025-04-15,cardinale,-0.43063615228347174,61
2025-04-15,furlani,-0.3212586428254487,68
2025-04-15,gazidis,-0.6038725897669792,1
2025-04-15,ibrahimovic,-0.2857571823466248,58
2025-04-15,maldini,-0.28841586034714933,62
2025-04-15,massara,-0.006673364356781046,6
2025-04-15,moncada,-0.3531770653428574,29
2025-04-22,cardinale,-0.41621531335016093,15
2025-04-22,furlani,-0.2666053966120735,57
2025-04-22,ibrahimovic,-0.20096502439357722,39
2025-04-22,maldini,0.11826473444084366,62
2025-04-22,massara,-0.3480587708763778,2
2025-04-22,moncada,-0.26600538110360505,30
2025-04-29,cardinale,-0.35539136540431243,13
2025-04-29,furlani,-0.188305654703511,58
2025-04-29,ibrahimovic,-0.019462502002716063,15
2025-04-29,maldini,-0.2526509317569435,25
2025-04-29,massara,-0.2684299500659108,5
2025-04-29,moncada,-0.18688283068089126,24
2025-05-06,cardinale,-0.348994264115456,83
2025-05-06,furlani,-0.3821640866686051,95
2025-05-06,gazidis,-0.7009693226941368,17
2025-05-06,ibrahimovic,-0.18342732617831123,35
2025-05-06,maldini,-0.4833085443812888,100
2025-05-06,massara,-0.7018809429525087,6
2025-05-06,moncada,-0.33975812563702706,62
2025-05-13,cardinale,-0.37062245061502636,346
2025-05-13,furlani,-0.34195693649293624,249
2025-05-13,gazidis,-0.26998430479628344,15
2025-05-13,ibrahimovic,-0.3335558197392753,167
2025-05-13,maldini,-0.24265800786297465,306
2025-05-13,massara,-0.22551776120643607,41
2025-05-13,moncada,-0.2686108513579321,112
2025-05-20,cardinale,-0.39389617745924105,197
2025-05-20,furlani,-0.3732726746909261,158
2025-05-20,gazidis,-0.6961297148372978,3
2025-05-20,ibrahimovic,-0.3641525507775456,119
2025-05-20,maldini,-0.22634061318478685,244
2025-05-20,massara,-0.37775326954004795,19
2025-05-20,moncada,-0.3127585474207108,67
2025-05-27,cardinale,-0.26120863093063235,50
2025-05-27,furlani,-0.32186662036617963,109
2025-05-27,ibrahimovic,-0.12655565646709874,80
2025-05-27,maldini,-0.2439010758360382,120
2025-05-27,massara,-0.3320271059508539,9
2025-05-27,moncada,-0.3293909456025666,26
2025-06-03,cardinale,-0.34600501218704843,110
2025-06-03,furlani,-0.4638398644614827,277
2025-06-03,gazidis,-0.9662555800750852,1
2025-06-03,ibrahimovic,-0.2264763782783929,135
2025-06-03,maldini,-0.31343987246774224,176
2025-06-03,massara,-0.30286787124350667,11
2025-06-03,moncada,-0.3270487733194993,48
2025-06-10,cardinale,-0.24251325002584892,65
2025-06-10,furlani,-0.3953133491731217,89
2025-06-10,gazidis,-0.466802838165313,10
2025-06-10,ibrahimovic,-0.008558905472119268,65
2025-06-10,maldini,-0.10838933949292238,91
2025-06-10,massara,-0.45356230629840866,8
2025-06-10,moncada,-0.20208260549232362,25
2025-06-17,cardinale,-0.362864461968032,30
2025-06-17,furlani,-0.3674795660888776,55
2025-06-17,ibrahimovic,-0.10161316643158595,21
2025-06-17,maldini,-0.11688063599467569,64
2025-06-17,massara,-0.3959940480417572,6
2025-06-17,moncada,-0.22944717009603563,9
2025-06-24,cardinale,-0.4199141941316353,51
2025-06-24,furlani,-0.40992666886903456,69
2025-06-24,gazidis,-0.6032017088996676,13
2025-06-24,ibrahimovic,-0.18536690394026473,38
2025-06-24,maldini,-0.16513936898804138,70
2025-06-24,massara,-0.17667637866300842,6
2025-06-24,moncada,-0.10301569565781392,20
2025-08-26,cardinale,-0.27512429901095026,46
2025-08-26,furlani,-0.3491224665943134,84
2025-08-26,gazidis,-0.016531798988580704,1
2025-08-26,ibrahimovic,-0.03961923503084108,24
2025-08-26,maldini,-0.22275279707422382,38
2025-08-26,massara,-0.3110120752050231,9
2025-08-26,moncada,-0.5083245852147229,12
2025-09-02,cardinale,-0.342184646857625,47
2025-09-02,furlani,-0.38512037472758925,46
2025-09-02,gazidis,-0.7875065966509283,2
2025-09-02,ibrahimovic,-0.12559099952494235,19
2025-09-02,maldini,-0.16606073732827237,59
2025-09-02,massara,-0.4444474531337619,2
2025-09-02,moncada,-0.4396361157608529,6
2025-09-09,cardinale,-0.32992325188630883,24
2025-09-09,furlani,-0.31437244599718334,28
2025-09-09,gazidis,0.9843160969903693,1
2025-09-09,ibrahimovic,-0.08552964397802434,29
2025-09-09,maldini,0.13903693742210382,61
2025-09-09,massara,-0.16210127715021372,4
2025-09-16,cardinale,-0.22516893349321826,28
2025-09-16,furlani,-0.48818532784935087,15
2025-09-16,gazidis,-0.27304368559271097,3
2025-09-16,ibrahimovic,-0.05312316334591462,26
2025-09-16,maldini,0.0976431196156357,21
2025-09-16,moncada,-0.9665587621275336,2
2025-09-23,cardinale,-0.3716627548293521,15
2025-09-23,furlani,-0.6509845548093186,14
2025-09-23,ibrahimovic,-0.017937583015817736,45
2025-09-23,maldini,-0.16714157299720683,40
2025-09-23,massara,0.018641634844243526,1
2025-09-23,moncada,-0.33121956419199705,2
2025-09-30,cardinale,-0.19648180558131292,13
2025-09-30,furlani,-0.28736757706954247,9
2025-09-30,ibrahimovic,0.0729774989444634,58
2025-09-30,maldini,0.12045062647314009,33
2025-09-30,moncada,0.08897034078836441,1
2025-10-07,cardinale,-0.12193483871837649,13
2025-10-07,furlani,-0.43959754273634066,11
2025-10-07,ibrahimovic,-0.06224250525701791,28
2025-10-07,maldini,-0.08640123476690956,38
2025-10-07,moncada,-0.23715195804834366,1
2025-10-14,cardinale,-0.20101979321667127,7
2025-10-14,furlani,-0.2530942565451066,9
2025-10-14,ibrahimovic,-0.1173006277013984,18
2025-10-14,maldini,0.12797909742221236,9
2025-10-14,moncada,-0.2854208732023835,3
2025-10-21,cardinale,0.06668878621421755,10
2025-10-21,furlani,-0.06222882502091428,12
2025-10-21,gazidis,0.043968379497528076,1
2025-10-21,ibrahimovic,0.0020520347636193035,20
2025-10-21,maldini,-0.11642361575116714,15
2025-10-21,massara,-0.04162339121103287,1
2025-10-28,cardinale,-0.3855829899548553,8
2025-10-28,furlani,-0.1778671897482127,14
2025-10-28,gazidis,-0.11027439435323079,3
2025-10-28,ibrahimovic,-0.041797665249118036,17
2025-10-28,maldini,-0.061011037013183035,12
2025-10-28,massara,0.40041524823755026,2
2025-10-28,moncada,-0.34402340871747583,4
2025-11-04,cardinale,-0.13049201542578107,14
2025-11-04,furlani,-0.4913605979474431,22
2025-11-04,ibrahimovic,-0.10078581158537418,25
2025-11-04,maldini,-0.25826628333500895,24
2025-11-04,massara,-0.8029155160766095,3
2025-11-04,moncada,-0.45626310183045765,15
2025-11-11,cardinale,0.15371824812609702,8
2025-11-11,furlani,-0.09856116306036711,8
2025-11-11,ibrahimovic,0.18045325077877478,29
2025-11-11,maldini,0.10627352782757953,20
2025-11-11,moncada,-0.18379876920953392,5
2025-11-18,cardinale,-0.5814782227389514,16
2025-11-18,furlani,-0.36804651404672767,40
2025-11-18,ibrahimovic,-0.21038227481767535,55
2025-11-18,maldini,-0.2866901778960945,27
2025-11-18,moncada,0.03946874830095718,6
2025-11-25,cardinale,-0.42117066033692524,11
2025-11-25,furlani,-0.39595817279926426,37
2025-11-25,ibrahimovic,-0.2237992351098607,24
2025-11-25,maldini,-0.05027088353081661,17
2025-11-25,moncada,-0.30854452424682677,2
2025-12-02,cardinale,-0.3005962027003989,20
2025-12-02,furlani,-0.34911191949630965,46
2025-12-02,ibrahimovic,0.12191869647774313,14
2025-12-02,maldini,-0.21793146238972744,15
2025-12-02,moncada,-0.7565182365942746,3
2025-12-09,cardinale,-0.14249029238949176,29
2025-12-09,furlani,-0.40421341312841313,56
2025-12-09,gazidis,-0.6881797425448895,1
2025-12-09,ibrahimovic,-0.09265407517086714,20
2025-12-09,maldini,-0.12726967316120863,16
2025-12-09,moncada,-0.41618318335774046,6
2025-12-16,cardinale,-0.3487888186119814,47
2025-12-16,furlani,-0.5134825716907342,168
2025-12-16,gazidis,-0.33361051697283983,1
2025-12-16,ibrahimovic,-0.13452057357962158,55
2025-12-16,maldini,-0.16332028209387014,60
2025-12-16,massara,-0.24895673571154475,1
2025-12-16,moncada,-0.3105246239485076,13
2025-12-23,cardinale,-0.2272655909328023,32
2025-12-23,furlani,-0.4573102728269684,60
2025-12-23,gazidis,-0.7433740715496242,4
2025-12-23,ibrahimovic,-0.2149769962852588,16
2025-12-23,maldini,-0.035826848891492076,39
2025-12-23,massara,-0.585459814639762,2
2025-12-23,moncada,-0.2148478589951992,9
2025-12-30,cardinale,-0.36521263304166496,16
2025-12-30,furlani,-0.3087369477882301,52
2025-12-30,gazidis,0.45121975988149643,1
2025-12-30,ibrahimovic,-0.17555855783972552,22
2025-12-30,maldini,-0.400053137421227,22
2025-12-30,massara,-0.9394310242496431,2
2025-12-30,moncada,-0.4710329808294773,7
2026-01-06,cardinale,-0.3332608251948841,16
2026-01-06,furlani,-0.43212801504996606,40
2026-01-06,ibrahimovic,-0.039217787776142356,25
2026-01-06,maldini,-0.18284977776700723,61
2026-01-06,massara,0.7636058479547501,1
2026-01-06,moncada,-0.48341715952847153,8
2026-01-13,cardinale,-0.25681101248092225,67
2026-01-13,furlani,-0.37358272343916477,126
2026-01-13,gazidis,0.7537071499973536,1
2026-01-13,ibrahimovic,0.01887559699308541,27
2026-01-13,maldini,-0.35885110502226314,49
2026-01-13,massara,-0.7307377383112907,1
2026-01-13,moncada,-0.10743230585940182,15
2026-01-20,cardinale,-0.09363350180857298,45
2026-01-20,furlani,-0.2582204090003335,102
2026-01-20,gazidis,-0.4339710038362278,18
2026-01-20,ibrahimovic,-0.012719140915004047,38
2026-01-20,maldini,-0.26372512037668266,99
2026-01-20,massara,-0.320573438948486,8
2026-01-20,moncada,-0.08866020494606346,10
2026-01-27,cardinale,-0.09507853460672777,48
2026-01-27,furlani,-0.274122611155558,138
2026-01-27,gazidis,-0.03584861010313034,1
2026-01-27,ibrahimovic,-0.09613007493317127,26
2026-01-27,maldini,-0.3022387071645686,21
2026-01-27,massara,-0.6057089421277245,3
2026-01-27,moncada,-0.39705348189454526,8
2026-02-03,cardinale,-0.3782019102200866,25
2026-02-03,furlani,-0.3779949984805248,59
2026-02-03,ibrahimovic,0.07247465681284666,20
2026-02-03,maldini,-0.08298086132466172,27
2026-02-03,massara,0.028591305017471313,1
2026-02-03,moncada,-0.4878329187631607,1
2026-02-10,cardinale,-0.22705956672628722,18
2026-02-10,furlani,-0.2508777025421815,21
2026-02-10,ibrahimovic,-0.15384416917169635,11
2026-02-10,maldini,-0.040970420015269314,29
2026-02-10,massara,0.4133768603205681,1
2026-02-10,moncada,0.6354904361069202,1
2026-02-17,cardinale,-0.02779424918646162,11
2026-02-17,furlani,-0.22285298598580994,16
2026-02-17,ibrahimovic,-0.21667960948414272,18
2026-02-17,maldini,0.17932846027542837,24
2026-02-24,cardinale,-0.26183221903112197,9
2026-02-24,furlani,-0.16167696834203193,11
2026-02-24,ibrahimovic,0.15622329087151834,42
2026-02-24,maldini,-0.19743501541849512,13
2026-02-24,moncada,-0.5282171646103961,4
2026-03-03,cardinale,-0.06431742773080866,15
2026-03-03,furlani,-0.16975713628344238,10
2026-03-03,ibrahimovic,0.006973085097140736,9
2026-03-03,maldini,0.03888655278401879,26
2026-03-03,massara,0.63618403673172,1
2026-03-03,moncada,0.7183118537068367,1
2026-03-10,cardinale,-0.26001813642991084,6
2026-03-10,furlani,-0.24475258024176583,28
2026-03-10,ibrahimovic,-0.1870999543591299,36
2026-03-10,maldini,-0.18195748814780796,42
2026-03-10,moncada,-0.35326485335826874,1
2026-03-17,cardinale,-0.16448402900714426,20
2026-03-17,furlani,-0.034408439312958054,18
2026-03-17,ibrahimovic,-0.03465106765824286,11
2026-03-17,maldini,-0.37096527763642373,20
2026-03-17,moncada,-0.21647825092077255,1
2026-03-24,cardinale,-0.5169304705091885,7
2026-03-24,furlani,-0.5176050649378854,23
2026-03-24,ibrahimovic,-0.2384892055997625,8
2026-03-24,maldini,-0.2584508469793946,20
2026-03-24,massara,-0.9150732681155205,1
2026-03-31,cardinale,-0.780346494121477,5
2026-03-31,furlani,-0.14039400054911233,23
2026-03-31,ibrahimovic,-0.08400542069883908,17
2026-03-31,maldini,-0.00946469664072188,39
2026-03-31,moncada,-0.909932968672365,1
2026-04-07,cardinale,-0.43490826455440296,47
2026-04-07,furlani,-0.4196391655148571,71
2026-04-07,ibrahimovic,-0.15902185919549083,32
2026-04-07,maldini,-0.04315838070378002,76
2026-04-07,massara,-0.2883298739325255,2
2026-04-07,moncada,-0.3898225416695433,7
2026-04-14,cardinale,-0.29376485249535605,22
2026-04-14,furlani,-0.42300338090259443,54
2026-04-14,ibrahimovic,-0.02683027342427522,20
2026-04-14,maldini,-0.24719274510781086,43
2026-04-14,massara,0.01303962990641594,1
2026-04-14,moncada,-0.4213294573793454,7
2026-04-21,cardinale,-0.34561765553429724,25
2026-04-21,furlani,-0.3174545668583477,49
2026-04-21,ibrahimovic,-0.0870573791187434,21
2026-04-21,maldini,-0.03379764286801219,30
2026-04-21,moncada,-0.41683184482658714,13
2026-04-28,cardinale,-0.4886596614578322,67
2026-04-28,furlani,-0.3563335594605923,97
2026-04-28,gazidis,-0.24576659128069878,3
2026-04-28,ibrahimovic,-0.20307368542189183,23
2026-04-28,maldini,-0.2451034684878929,72
2026-04-28,massara,-0.11705901713243552,7
2026-04-28,moncada,-0.38749956145017805,21
2026-05-05,cardinale,-0.35228334813281287,215
2026-05-05,furlani,-0.4232971972015806,374
2026-05-05,gazidis,-0.02450458811862128,7
2026-05-05,ibrahimovic,-0.22322925505822228,69
2026-05-05,maldini,-0.32237752126082503,203
2026-05-05,massara,-0.24200194387231022,8
2026-05-05,moncada,-0.3867560627780134,31
2026-05-12,cardinale,-0.3202249708058829,191
2026-05-12,furlani,-0.38740922298174124,357
2026-05-12,gazidis,-0.3919566848198883,8
2026-05-12,ibrahimovic,-0.4140442998820128,260
2026-05-12,maldini,-0.21248975372542991,141
2026-05-12,massara,-0.35379845136776567,6
2026-05-12,moncada,-0.4003889236278278,37
2026-05-19,cardinale,-0.3037767137270614,338
2026-05-19,furlani,-0.4313787018004148,390
2026-05-19,gazidis,-0.15182056970213756,13
2026-05-19,ibrahimovic,-0.3743762266453633,477
2026-05-19,maldini,-0.2487304701068256,347
2026-05-19,massara,-0.21438393453136087,15
2026-05-19,moncada,-0.34330113475031493,96
2026-05-26,cardinale,-0.33911794442130977,295
2026-05-26,furlani,-0.40214134722059086,198
2026-05-26,gazidis,-0.337794738534071,17
2026-05-26,ibrahimovic,-0.3624919322110751,480
2026-05-26,maldini,-0.23628724146197483,194
2026-05-26,massara,-0.01515476917847991,6
2026-05-26,moncada,-0.40077470156766876,37
2021-08-24,__all__,-0.04854583547464298,68
2021-08-31,__all__,-0.13808544158075034,388
2021-09-07,__all__,0.038648312039893225,288
2021-09-14,__all__,-0.04112602117714686,423
2021-09-21,__all__,0.06818083306097296,339
2021-09-28,__all__,-0.07067746571812998,221
2021-10-05,__all__,0.0018980838804371395,201
2021-10-12,__all__,-0.1500805560861574,352
2021-10-19,__all__,-0.25021069748814007,483
2021-10-26,__all__,-0.10374595849951225,351
2021-11-02,__all__,-0.18857889328076255,363
2021-11-09,__all__,-0.021119659094520928,132
2021-11-16,__all__,-0.1530029495152556,251
2021-11-23,__all__,-0.08580113557658883,360
2021-11-30,__all__,0.06386907689042848,301
2021-12-07,__all__,-0.1644428367326655,444
2021-12-14,__all__,-0.23402786869094064,290
2021-12-21,__all__,-0.21053752063478276,123
2021-12-28,__all__,0.14272160874278253,58
2022-01-04,__all__,-0.06910610915207789,313
2022-01-11,__all__,-0.2152522388051319,289
2022-01-18,__all__,-0.1643677033651411,267
2022-01-25,__all__,-0.10311387897576732,424
2022-02-01,__all__,-0.12546215409024075,182
2022-02-08,__all__,-0.04095410874928951,193
2022-02-15,__all__,0.012064731174460918,167
2022-02-22,__all__,-0.16707206798139318,145
2022-03-01,__all__,-0.06519993022356553,171
2022-03-08,__all__,0.05030169593641208,177
2022-03-15,__all__,-0.026333201305630306,300
2022-03-22,__all__,0.027434982544352823,141
2022-03-29,__all__,-0.014991403481905797,162
2022-04-05,__all__,-0.11206594429807668,268
2022-04-12,__all__,0.018850038579288957,307
2022-04-19,__all__,-0.07993118742986345,386
2022-04-26,__all__,0.02097913391314227,271
2022-05-03,__all__,-0.007931630322229979,398
2022-05-10,__all__,1.5642396716707682e-05,249
2022-05-17,__all__,0.12426415488097921,502
2022-05-24,__all__,0.04089230015899064,796
2022-05-31,__all__,0.06138117034906077,449
2022-06-07,__all__,0.03588134070699144,272
2022-06-14,__all__,-0.20306538773870111,456
2022-06-21,__all__,-0.158855391501207,354
2022-06-28,__all__,-0.24400595264277836,173
2022-07-26,__all__,-0.0017023554364978164,27
2022-08-02,__all__,-0.05006243278961241,240
2022-08-09,__all__,-0.022407208894879592,270
2022-08-16,__all__,-0.051191629790018796,157
2022-08-23,__all__,-0.017658951390157676,315
2022-08-30,__all__,-0.027471508852994212,325
2022-09-06,__all__,-0.08807663884501726,168
2022-09-13,__all__,-0.1285387303383016,152
2022-09-20,__all__,-0.0353012264030144,83
2022-09-27,__all__,-0.04912094915826016,131
2022-10-04,__all__,-0.05207150631021805,154
2022-10-11,__all__,-0.019535280743498452,113
2022-10-18,__all__,9.614847972989082e-05,125
2022-10-25,__all__,-0.016424174915919913,141
2022-11-01,__all__,-0.006630460647994884,217
2022-11-08,__all__,0.028006953450955992,151
2022-11-15,__all__,-0.13773390182411704,87
2022-11-22,__all__,0.10957005472123824,37
2022-11-29,__all__,-0.2077789586593411,67
2022-12-06,__all__,-0.09582221436314285,75
2022-12-13,__all__,-0.06988498564759218,37
2022-12-20,__all__,-0.2888685833209027,39
2022-12-27,__all__,-0.19841749646104545,114
2023-01-03,__all__,-0.09357598948929655,95
2023-01-10,__all__,-0.238796561761113,245
2023-01-17,__all__,-0.14588735251386156,340
2023-01-24,__all__,-0.29356065009078186,648
2023-01-31,__all__,-0.20404113604909124,343
2023-02-07,__all__,-0.13048646970394617,284
2023-02-14,__all__,-0.07679128401818722,208
2023-02-21,__all__,0.057259372521351756,198
2023-02-28,__all__,-0.09006421909073432,203
2023-03-07,__all__,-0.1110701507170252,198
2023-03-14,__all__,-0.22210627709585315,323
2023-03-21,__all__,-0.10647835690502284,144
2023-03-28,__all__,-0.07498029034541716,119
2023-04-04,__all__,-0.1371730314567685,109
2023-04-11,__all__,-0.19913564970435496,96
2023-04-18,__all__,0.0150092724909437,239
2023-04-25,__all__,-0.10321188744530081,125
2023-05-02,__all__,-0.1698307614424266,136
2023-05-09,__all__,-0.14280866303198747,432
2023-05-16,__all__,-0.19633864195481784,521
2023-05-23,__all__,-0.20314849200198323,382
2023-05-30,__all__,-0.1977568427592969,1470
2023-06-06,__all__,-0.2567950338913083,2526
2023-06-13,__all__,-0.22665629792439412,353
2023-06-20,__all__,-0.37101037402724846,1774
2023-06-27,__all__,-0.2247329572170489,304
2023-07-04,__all__,-0.23309160180127025,442
2023-07-11,__all__,-0.1984405807152283,260
2023-07-18,__all__,-0.09986752659433458,453
2023-07-25,__all__,-0.14213451468634694,318
2023-08-01,__all__,-0.1953815994683799,255
2023-08-08,__all__,-0.24238197356118524,264
2023-08-15,__all__,-0.12622401234792066,237
2023-08-22,__all__,-0.1862762473022936,246
2023-08-29,__all__,-0.20285634505055267,381
2023-09-05,__all__,-0.16008044711909958,161
2023-09-12,__all__,-0.18191833581577194,498
2023-09-19,__all__,-0.0720250946441211,164
2023-09-26,__all__,0.005416396908462047,125
2023-10-03,__all__,-0.0118186278487694,101
2023-10-10,__all__,-0.010382160037755966,125
2023-10-17,__all__,-0.04687926890238107,103
2023-10-24,__all__,-0.18031065981867242,290
2023-10-31,__all__,-0.16276750216747624,435
2023-11-07,__all__,-0.13920794826647967,362
2023-11-14,__all__,-0.021712024329920834,89
2023-11-21,__all__,-0.1554765918258307,62
2023-11-28,__all__,-0.28181036584816066,778
2023-12-05,__all__,-0.14913142425442547,164
2023-12-12,__all__,-0.15256468673288073,154
2023-12-19,__all__,-0.22776940078530516,333
2023-12-26,__all__,-0.20887093805975063,68
2024-01-02,__all__,-0.15635448037476346,123
2024-01-09,__all__,-0.09167063454534323,153
2024-01-16,__all__,-0.21404877876216966,186
2024-01-23,__all__,-0.07396058285958133,180
2024-01-30,__all__,-0.21911553457373786,503
2024-02-06,__all__,-0.17036997255386918,280
2024-02-13,__all__,-0.08573280424988715,296
2024-02-20,__all__,-0.24846707044012045,228
2024-02-27,__all__,-0.06405552121052163,299
2024-03-05,__all__,-0.20029905730600306,184
2024-03-12,__all__,-0.17919575940952598,238
2024-03-19,__all__,0.14485738898684333,131
2024-03-26,__all__,-0.10756908435973206,210
2024-04-02,__all__,-0.1394346660085914,163
2024-04-09,__all__,-0.16424933846547718,263
2024-04-16,__all__,-0.2251762763086784,600
2024-04-23,__all__,-0.16245353624160586,734
2024-04-30,__all__,-0.2181110113638135,395
2024-05-07,__all__,-0.2159283243145951,284
2024-05-14,__all__,-0.2844961809414088,481
2024-05-21,__all__,-0.23726352199763726,587
2024-05-28,__all__,-0.13818317271504693,421
2024-06-04,__all__,-0.14965916495111742,256
2024-06-11,__all__,-0.1570495321136881,255
2024-06-18,__all__,-0.1912841085868422,164
2024-06-25,__all__,-0.07857838968047873,70
2024-07-02,__all__,-0.2595000115679348,366
2024-07-09,__all__,-0.12025197372552869,335
2024-07-16,__all__,-0.0037383263544844727,175
2024-07-23,__all__,-0.10567667744583556,307
2024-07-30,__all__,-0.14761447574070188,200
2024-08-06,__all__,-0.15887325222772483,257
2024-08-13,__all__,-0.15605126873048053,305
2024-08-20,__all__,-0.2100105619193492,458
2024-08-27,__all__,-0.24664754575572997,840
2024-09-03,__all__,-0.20594684687315826,333
2024-09-10,__all__,-0.2637873845106345,489
2024-09-17,__all__,-0.33953046064302594,1097
2024-09-24,__all__,-0.1561796341165378,214
2024-10-01,__all__,-0.230292417398439,325
2024-10-08,__all__,-0.2936806534567581,286
2024-10-15,__all__,-0.28887778383572227,169
2024-10-22,__all__,-0.20323037093557003,126
2024-10-29,__all__,-0.2878757437174449,717
2024-11-05,__all__,-0.18101339553814957,136
2024-11-12,__all__,-0.16854414428108494,138
2024-11-19,__all__,-0.2781955222318206,145
2024-11-26,__all__,-0.11197208422081716,196
2024-12-03,__all__,-0.1791900616432818,268
2024-12-10,__all__,-0.3461403263569626,635
2024-12-17,__all__,-0.3282377718762193,518
2024-12-24,__all__,-0.3221286983982204,564
2024-12-31,__all__,-0.22923134176492405,482
2025-01-07,__all__,-0.3181088773000491,324
2025-01-14,__all__,-0.2724318456051225,1006
2025-01-21,__all__,-0.2876652145078736,522
2025-01-28,__all__,-0.28609930461169963,1039
2025-02-04,__all__,-0.17331985539599454,228
2025-02-11,__all__,-0.33964412641368685,182
2025-02-18,__all__,-0.33226866037254493,733
2025-02-25,__all__,-0.3297824016189618,1128
2025-03-04,__all__,-0.2968723516752976,859
2025-03-11,__all__,-0.26238190009098616,304
2025-03-18,__all__,-0.23532621157397182,280
2025-03-25,__all__,-0.2739739326918921,330
2025-04-01,__all__,-0.2254068148679678,290
2025-04-08,__all__,-0.31586670202443107,227
2025-04-15,__all__,-0.32791628277158,285
2025-04-22,__all__,-0.14937189608789617,205
2025-04-29,__all__,-0.19983831595496407,140
2025-05-06,__all__,-0.3950142988504552,398
2025-05-13,__all__,-0.31288044137181714,1236
2025-05-20,__all__,-0.32881836017746363,807
2025-05-27,__all__,-0.2514946277242693,394
2025-06-03,__all__,-0.35920852994907826,758
2025-06-10,__all__,-0.21165609078464645,353
2025-06-17,__all__,-0.24406776222576562,185
2025-06-24,__all__,-0.2968773656644185,267
2025-08-26,__all__,-0.2818364877401738,214
2025-09-02,__all__,-0.2822306791560992,181
2025-09-09,__all__,-0.07063797304365581,147
2025-09-16,__all__,-0.16537321443841058,95
2025-09-23,__all__,-0.19508869007615867,117
2025-09-30,__all__,0.02768389725436767,114
2025-10-07,__all__,-0.1283946692288577,91
2025-10-14,__all__,-0.11958367180119714,46
2025-10-21,__all__,-0.03021739984436308,59
2025-10-28,__all__,-0.1320597275160253,60
2025-11-04,__all__,-0.2971606848171451,103
2025-11-11,__all__,0.09829825233734613,70
2025-11-18,__all__,-0.29930805245870334,144
2025-11-25,__all__,-0.28710115789486973,91
2025-12-02,__all__,-0.2643136453650873,98
2025-12-09,__all__,-0.2643972244623001,128
2025-12-16,__all__,-0.36079820972560245,345
2025-12-23,__all__,-0.2816422282298452,162
2025-12-30,__all__,-0.3220168349493417,122
2026-01-06,__all__,-0.25069739318927686,151
2026-01-13,__all__,-0.29000118598964725,286
2026-01-20,__all__,-0.21377116000494426,320
2026-01-27,__all__,-0.22966729833041222,245
2026-02-03,__all__,-0.24817281503088534,133
2026-02-10,__all__,-0.13811190986867855,81
2026-02-17,__all__,-0.050257020883019206,69
2026-02-24,__all__,-0.028520028674945564,79
2026-03-03,__all__,-0.0037746572596651894,62
2026-03-10,__all__,-0.20481644936144947,113
2026-03-17,__all__,-0.17037111479522926,70
2026-03-24,__all__,-0.39856667185825756,59
2026-03-31,__all__,-0.11574050320915001,85
2026-04-07,__all__,-0.2634435027783261,235
2026-04-14,__all__,-0.29528686669053267,147
